taskId,g,t,k,sizeBytes,deadlineSec,priority,isRedundant,originTaskId,payloadPath,payloadOffset,payloadLen
2613,10,26,4,846,11.216666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00010.mp4,113436,846
2614,10,26,5,19641,11.216666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00010.mp4,1532069,19641
2615,10,26,6,19641,11.216666666666667,0.671465251360264,0,0,data/segments/hq/seg_00010.mp4,1551710,19641
2616,10,26,7,19641,11.216666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00010.mp4,1571351,19641
2617,10,27,0,846,11.25,0.3497142023434409,0,0,data/segments/lq/seg_00010.mp4,114282,846
2618,10,27,1,846,11.25,0.14313568711708924,0,0,data/segments/lq/seg_00010.mp4,115128,846
2619,10,27,2,846,11.25,0.0,0,0,data/segments/lq/seg_00010.mp4,115974,846
2620,10,27,3,846,11.25,0.14313568711708924,0,0,data/segments/lq/seg_00010.mp4,116820,846
2621,10,27,4,846,11.25,0.3497142023434409,0,0,data/segments/lq/seg_00010.mp4,117666,846
2622,10,27,5,19641,11.25,0.5717864676362265,0,0,data/segments/hq/seg_00010.mp4,1590992,19641
2623,10,27,6,19641,11.25,0.671465251360264,0,0,data/segments/hq/seg_00010.mp4,1610633,19641
2624,10,27,7,19641,11.25,0.5717864676362265,0,0,data/segments/hq/seg_00010.mp4,1630274,19641
2625,10,28,0,846,11.283333333333333,0.3497142023434409,0,0,data/segments/lq/seg_00010.mp4,118512,846
2626,10,28,1,846,11.283333333333333,0.14313568711708924,0,0,data/segments/lq/seg_00010.mp4,119358,846
2627,10,28,2,846,11.283333333333333,0.0,0,0,data/segments/lq/seg_00010.mp4,120204,846
2628,10,28,3,846,11.283333333333333,0.14313568711708924,0,0,data/segments/lq/seg_00010.mp4,121050,846
2629,10,28,4,846,11.283333333333333,0.3497142023434409,0,0,data/segments/lq/seg_00010.mp4,121896,846
2630,10,28,5,19641,11.283333333333333,0.5717864676362265,0,0,data/segments/hq/seg_00010.mp4,1649915,19641
2631,10,28,6,19641,11.283333333333333,0.671465251360264,0,0,data/segments/hq/seg_00010.mp4,1669556,19641
2632,10,28,7,19641,11.283333333333333,0.5717864676362265,0,0,data/segments/hq/seg_00010.mp4,1689197,19641
2633,10,29,0,846,11.316666666666666,0.3497142023434409,0,0,data/segments/lq/seg_00010.mp4,122742,846
2634,10,29,1,846,11.316666666666666,0.14313568711708924,0,0,data/segments/lq/seg_00010.mp4,123588,846
2635,10,29,2,846,11.316666666666666,0.0,0,0,data/segments/lq/seg_00010.mp4,124434,846
2636,10,29,3,846,11.316666666666666,0.14313568711708924,0,0,data/segments/lq/seg_00010.mp4,125280,846
2637,10,29,4,846,11.316666666666666,0.3497142023434409,0,0,data/segments/lq/seg_00010.mp4,126126,846
2638,10,29,5,19641,11.316666666666666,0.5717864676362265,0,0,data/segments/hq/seg_00010.mp4,1708838,19641
2639,10,29,6,19641,11.316666666666666,0.671465251360264,0,0,data/segments/hq/seg_00010.mp4,1728479,19641
2640,10,29,7,19641,11.316666666666666,0.5717864676362265,0,0,data/segments/hq/seg_00010.mp4,1748120,19641
2641,11,0,0,833,11.35,0.6122266484944249,0,0,data/segments/lq/seg_00011.mp4,0,833
2642,11,0,1,833,11.35,0.7451040599314234,0,0,data/segments/lq/seg_00011.mp4,833,833
10924,11,0,1,833,11.35,0.29804162397256934,1,2642,data/segments/lq/seg_00011.mp4,833,833
2643,11,0,2,20361,11.35,0.9172245739745113,0,0,data/segments/hq/seg_00011.mp4,0,20361
10925,11,0,2,20361,11.35,0.36688982958980454,1,2643,data/segments/hq/seg_00011.mp4,0,20361
2644,11,0,3,20361,11.35,1.0,0,0,data/segments/hq/seg_00011.mp4,20361,20361
10926,11,0,3,20361,11.35,0.4,1,2644,data/segments/hq/seg_00011.mp4,20361,20361
2645,11,0,4,20361,11.35,0.9172245739745113,0,0,data/segments/hq/seg_00011.mp4,40722,20361
10927,11,0,4,20361,11.35,0.36688982958980454,1,2645,data/segments/hq/seg_00011.mp4,40722,20361
2646,11,0,5,833,11.35,0.7451040599314234,0,0,data/segments/lq/seg_00011.mp4,1666,833
10928,11,0,5,833,11.35,0.29804162397256934,1,2646,data/segments/lq/seg_00011.mp4,1666,833
2647,11,0,6,833,11.35,0.6122266484944249,0,0,data/segments/lq/seg_00011.mp4,2499,833
2648,11,0,7,833,11.35,0.5574102215766209,0,0,data/segments/lq/seg_00011.mp4,3332,833
2649,11,1,0,833,11.383333333333333,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,4165,833
2650,11,1,1,833,11.383333333333333,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,4998,833
2651,11,1,2,20361,11.383333333333333,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,61083,20361
2652,11,1,3,20361,11.383333333333333,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,81444,20361
2653,11,1,4,20361,11.383333333333333,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,101805,20361
2654,11,1,5,833,11.383333333333333,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,5831,833
2655,11,1,6,833,11.383333333333333,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,6664,833
2656,11,1,7,833,11.383333333333333,0.0,0,0,data/segments/lq/seg_00011.mp4,7497,833
2657,11,2,0,833,11.416666666666666,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,8330,833
2658,11,2,1,833,11.416666666666666,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,9163,833
2659,11,2,2,20361,11.416666666666666,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,122166,20361
2660,11,2,3,20361,11.416666666666666,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,142527,20361
2661,11,2,4,20361,11.416666666666666,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,162888,20361
2662,11,2,5,833,11.416666666666666,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,9996,833
2663,11,2,6,833,11.416666666666666,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,10829,833
2664,11,2,7,833,11.416666666666666,0.0,0,0,data/segments/lq/seg_00011.mp4,11662,833
2665,11,3,0,833,11.45,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,12495,833
2666,11,3,1,833,11.45,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,13328,833
2667,11,3,2,20361,11.45,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,183249,20361
2668,11,3,3,20361,11.45,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,203610,20361
2669,11,3,4,20361,11.45,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,223971,20361
2670,11,3,5,833,11.45,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,14161,833
2671,11,3,6,833,11.45,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,14994,833
2672,11,3,7,833,11.45,0.0,0,0,data/segments/lq/seg_00011.mp4,15827,833
2673,11,4,0,833,11.483333333333333,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,16660,833
2674,11,4,1,833,11.483333333333333,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,17493,833
2675,11,4,2,20361,11.483333333333333,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,244332,20361
2676,11,4,3,20361,11.483333333333333,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,264693,20361
2677,11,4,4,20361,11.483333333333333,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,285054,20361
2678,11,4,5,833,11.483333333333333,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,18326,833
2679,11,4,6,833,11.483333333333333,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,19159,833
2680,11,4,7,833,11.483333333333333,0.0,0,0,data/segments/lq/seg_00011.mp4,19992,833
2681,11,5,0,833,11.516666666666666,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,20825,833
2682,11,5,1,833,11.516666666666666,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,21658,833
2683,11,5,2,20361,11.516666666666666,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,305415,20361
2684,11,5,3,20361,11.516666666666666,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,325776,20361
2685,11,5,4,20361,11.516666666666666,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,346137,20361
2686,11,5,5,833,11.516666666666666,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,22491,833
2687,11,5,6,833,11.516666666666666,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,23324,833
2688,11,5,7,833,11.516666666666666,0.0,0,0,data/segments/lq/seg_00011.mp4,24157,833
2689,11,6,0,833,11.549999999999999,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,24990,833
2690,11,6,1,833,11.549999999999999,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,25823,833
2691,11,6,2,20361,11.549999999999999,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,366498,20361
2692,11,6,3,20361,11.549999999999999,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,386859,20361
2693,11,6,4,20361,11.549999999999999,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,407220,20361
2694,11,6,5,833,11.549999999999999,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,26656,833
2695,11,6,6,833,11.549999999999999,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,27489,833
2696,11,6,7,833,11.549999999999999,0.0,0,0,data/segments/lq/seg_00011.mp4,28322,833
2697,11,7,0,833,11.583333333333332,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,29155,833
2698,11,7,1,833,11.583333333333332,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,29988,833
2699,11,7,2,20361,11.583333333333332,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,427581,20361
2700,11,7,3,20361,11.583333333333332,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,447942,20361
2701,11,7,4,20361,11.583333333333332,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,468303,20361
2702,11,7,5,833,11.583333333333332,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,30821,833
2703,11,7,6,833,11.583333333333332,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,31654,833
2704,11,7,7,833,11.583333333333332,0.0,0,0,data/segments/lq/seg_00011.mp4,32487,833
2705,11,8,0,833,11.616666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,33320,833
2706,11,8,1,833,11.616666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,34153,833
2707,11,8,2,20361,11.616666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,488664,20361
2708,11,8,3,20361,11.616666666666667,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,509025,20361
2709,11,8,4,20361,11.616666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,529386,20361
2710,11,8,5,833,11.616666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,34986,833
2711,11,8,6,833,11.616666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,35819,833
2712,11,8,7,833,11.616666666666667,0.0,0,0,data/segments/lq/seg_00011.mp4,36652,833
2713,11,9,0,833,11.65,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,37485,833
2714,11,9,1,833,11.65,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,38318,833
2715,11,9,2,20361,11.65,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,549747,20361
2716,11,9,3,20361,11.65,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,570108,20361
2717,11,9,4,20361,11.65,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,590469,20361
2718,11,9,5,832,11.65,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,39151,832
2719,11,9,6,832,11.65,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,39983,832
2720,11,9,7,832,11.65,0.0,0,0,data/segments/lq/seg_00011.mp4,40815,832
2721,11,10,0,832,11.683333333333334,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,41647,832
2722,11,10,1,832,11.683333333333334,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,42479,832
2723,11,10,2,20361,11.683333333333334,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,610830,20361
2724,11,10,3,20361,11.683333333333334,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,631191,20361
2725,11,10,4,20361,11.683333333333334,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,651552,20361
2726,11,10,5,832,11.683333333333334,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,43311,832
2727,11,10,6,832,11.683333333333334,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,44143,832
2728,11,10,7,832,11.683333333333334,0.0,0,0,data/segments/lq/seg_00011.mp4,44975,832
2729,11,11,0,832,11.716666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,45807,832
2730,11,11,1,832,11.716666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,46639,832
2731,11,11,2,20361,11.716666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,671913,20361
2732,11,11,3,20361,11.716666666666667,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,692274,20361
2733,11,11,4,20361,11.716666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,712635,20361
2734,11,11,5,832,11.716666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,47471,832
2735,11,11,6,832,11.716666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,48303,832
2736,11,11,7,832,11.716666666666667,0.0,0,0,data/segments/lq/seg_00011.mp4,49135,832
2737,11,12,0,832,11.75,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,49967,832
2738,11,12,1,832,11.75,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,50799,832
2739,11,12,2,20361,11.75,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,732996,20361
2740,11,12,3,20361,11.75,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,753357,20361
2741,11,12,4,20361,11.75,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,773718,20361
2742,11,12,5,832,11.75,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,51631,832
2743,11,12,6,832,11.75,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,52463,832
2744,11,12,7,832,11.75,0.0,0,0,data/segments/lq/seg_00011.mp4,53295,832
2745,11,13,0,832,11.783333333333333,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,54127,832
2746,11,13,1,832,11.783333333333333,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,54959,832
2747,11,13,2,20361,11.783333333333333,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,794079,20361
2748,11,13,3,20361,11.783333333333333,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,814440,20361
2749,11,13,4,20361,11.783333333333333,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,834801,20361
2750,11,13,5,832,11.783333333333333,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,55791,832
2751,11,13,6,832,11.783333333333333,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,56623,832
2752,11,13,7,832,11.783333333333333,0.0,0,0,data/segments/lq/seg_00011.mp4,57455,832
2753,11,14,0,832,11.816666666666666,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,58287,832
2754,11,14,1,832,11.816666666666666,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,59119,832
2755,11,14,2,20361,11.816666666666666,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,855162,20361
2756,11,14,3,20361,11.816666666666666,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,875523,20361
2757,11,14,4,20361,11.816666666666666,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,895884,20361
2758,11,14,5,832,11.816666666666666,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,59951,832
2759,11,14,6,832,11.816666666666666,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,60783,832
2760,11,14,7,832,11.816666666666666,0.0,0,0,data/segments/lq/seg_00011.mp4,61615,832
2761,11,15,0,832,11.85,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,62447,832
2762,11,15,1,832,11.85,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,63279,832
2763,11,15,2,20361,11.85,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,916245,20361
2764,11,15,3,20361,11.85,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,936606,20361
2765,11,15,4,20361,11.85,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,956967,20361
2766,11,15,5,832,11.85,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,64111,832
2767,11,15,6,832,11.85,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,64943,832
2768,11,15,7,832,11.85,0.0,0,0,data/segments/lq/seg_00011.mp4,65775,832
2769,11,16,0,832,11.883333333333333,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,66607,832
2770,11,16,1,832,11.883333333333333,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,67439,832
2771,11,16,2,20361,11.883333333333333,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,977328,20361
2772,11,16,3,20361,11.883333333333333,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,997689,20361
2773,11,16,4,20361,11.883333333333333,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,1018050,20361
2774,11,16,5,832,11.883333333333333,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,68271,832
2775,11,16,6,832,11.883333333333333,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,69103,832
2776,11,16,7,832,11.883333333333333,0.0,0,0,data/segments/lq/seg_00011.mp4,69935,832
2777,11,17,0,832,11.916666666666666,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,70767,832
2778,11,17,1,832,11.916666666666666,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,71599,832
2779,11,17,2,20361,11.916666666666666,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,1038411,20361
2780,11,17,3,20361,11.916666666666666,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,1058772,20361
2781,11,17,4,20361,11.916666666666666,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,1079133,20361
2782,11,17,5,832,11.916666666666666,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,72431,832
2783,11,17,6,832,11.916666666666666,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,73263,832
2784,11,17,7,832,11.916666666666666,0.0,0,0,data/segments/lq/seg_00011.mp4,74095,832
2785,11,18,0,832,11.95,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,74927,832
2786,11,18,1,832,11.95,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,75759,832
2787,11,18,2,20361,11.95,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,1099494,20361
2788,11,18,3,20361,11.95,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,1119855,20361
2789,11,18,4,20361,11.95,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,1140216,20361
2790,11,18,5,832,11.95,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,76591,832
2791,11,18,6,832,11.95,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,77423,832
2792,11,18,7,832,11.95,0.0,0,0,data/segments/lq/seg_00011.mp4,78255,832
2793,11,19,0,832,11.983333333333333,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,79087,832
2794,11,19,1,832,11.983333333333333,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,79919,832
2795,11,19,2,20361,11.983333333333333,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,1160577,20361
2796,11,19,3,20361,11.983333333333333,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,1180938,20361
2797,11,19,4,20361,11.983333333333333,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,1201299,20361
2798,11,19,5,832,11.983333333333333,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,80751,832
2799,11,19,6,832,11.983333333333333,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,81583,832
2800,11,19,7,832,11.983333333333333,0.0,0,0,data/segments/lq/seg_00011.mp4,82415,832
2801,11,20,0,832,12.016666666666666,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,83247,832
2802,11,20,1,832,12.016666666666666,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,84079,832
2803,11,20,2,20361,12.016666666666666,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,1221660,20361
2804,11,20,3,20361,12.016666666666666,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,1242021,20361
2805,11,20,4,20361,12.016666666666666,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,1262382,20361
2806,11,20,5,832,12.016666666666666,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,84911,832
2807,11,20,6,832,12.016666666666666,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,85743,832
2808,11,20,7,832,12.016666666666666,0.0,0,0,data/segments/lq/seg_00011.mp4,86575,832
2809,11,21,0,832,12.049999999999999,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,87407,832
2810,11,21,1,832,12.049999999999999,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,88239,832
2811,11,21,2,20361,12.049999999999999,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,1282743,20361
2812,11,21,3,20361,12.049999999999999,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,1303104,20361
2813,11,21,4,20361,12.049999999999999,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,1323465,20361
2814,11,21,5,832,12.049999999999999,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,89071,832
2815,11,21,6,832,12.049999999999999,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,89903,832
2816,11,21,7,832,12.049999999999999,0.0,0,0,data/segments/lq/seg_00011.mp4,90735,832
2817,11,22,0,832,12.083333333333332,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,91567,832
2818,11,22,1,832,12.083333333333332,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,92399,832
2819,11,22,2,20361,12.083333333333332,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,1343826,20361
2820,11,22,3,20361,12.083333333333332,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,1364187,20361
2821,11,22,4,20361,12.083333333333332,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,1384548,20361
2822,11,22,5,832,12.083333333333332,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,93231,832
2823,11,22,6,832,12.083333333333332,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,94063,832
2824,11,22,7,832,12.083333333333332,0.0,0,0,data/segments/lq/seg_00011.mp4,94895,832
2825,11,23,0,832,12.116666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,95727,832
2826,11,23,1,832,12.116666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,96559,832
2827,11,23,2,20361,12.116666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,1404909,20361
2828,11,23,3,20361,12.116666666666667,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,1425270,20361
2829,11,23,4,20361,12.116666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,1445631,20361
2830,11,23,5,832,12.116666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,97391,832
2831,11,23,6,832,12.116666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,98223,832
2832,11,23,7,832,12.116666666666667,0.0,0,0,data/segments/lq/seg_00011.mp4,99055,832
2833,11,24,0,832,12.15,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,99887,832
2834,11,24,1,832,12.15,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,100719,832
2835,11,24,2,20360,12.15,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,1465992,20360
2836,11,24,3,20360,12.15,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,1486352,20360
2837,11,24,4,20360,12.15,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,1506712,20360
2838,11,24,5,832,12.15,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,101551,832
2839,11,24,6,832,12.15,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,102383,832
2840,11,24,7,832,12.15,0.0,0,0,data/segments/lq/seg_00011.mp4,103215,832
2841,11,25,0,832,12.183333333333334,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,104047,832
2842,11,25,1,832,12.183333333333334,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,104879,832
2843,11,25,2,20360,12.183333333333334,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,1527072,20360
2844,11,25,3,20360,12.183333333333334,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,1547432,20360
2845,11,25,4,20360,12.183333333333334,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,1567792,20360
2846,11,25,5,832,12.183333333333334,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,105711,832
2847,11,25,6,832,12.183333333333334,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,106543,832
2848,11,25,7,832,12.183333333333334,0.0,0,0,data/segments/lq/seg_00011.mp4,107375,832
2849,11,26,0,832,12.216666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,108207,832
2850,11,26,1,832,12.216666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,109039,832
2851,11,26,2,20360,12.216666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,1588152,20360
2852,11,26,3,20360,12.216666666666667,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,1608512,20360
2853,11,26,4,20360,12.216666666666667,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,1628872,20360
2854,11,26,5,832,12.216666666666667,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,109871,832
2855,11,26,6,832,12.216666666666667,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,110703,832
2856,11,26,7,832,12.216666666666667,0.0,0,0,data/segments/lq/seg_00011.mp4,111535,832
2857,11,27,0,832,12.25,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,112367,832
2858,11,27,1,832,12.25,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,113199,832
2859,11,27,2,20360,12.25,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,1649232,20360
2860,11,27,3,20360,12.25,0.671465251360264,0,0,data/segments/hq/seg_00011.mp4,1669592,20360
2861,11,27,4,20360,12.25,0.5717864676362265,0,0,data/segments/hq/seg_00011.mp4,1689952,20360
2862,11,27,5,832,12.25,0.3497142023434409,0,0,data/segments/lq/seg_00011.mp4,114031,832
2863,11,27,6,832,12.25,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,114863,832
2864,11,27,7,832,12.25,0.0,0,0,data/segments/lq/seg_00011.mp4,115695,832
2865,11,28,0,832,12.283333333333333,0.14313568711708924,0,0,data/segments/lq/seg_00011.mp4,116527,832
