taskId,g,t,k,sizeBytes,deadlineSec,priority,isRedundant,originTaskId,payloadPath,payloadOffset,payloadLen
905,3,23,0,289,4.116666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00003.mp4,39971,289
906,3,23,1,289,4.116666666666667,0.0,0,0,data/segments/lq/seg_00003.mp4,40260,289
907,3,23,2,289,4.116666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00003.mp4,40549,289
908,3,23,3,289,4.116666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00003.mp4,40838,289
909,3,23,4,12905,4.116666666666667,0.5367939906797652,0,0,data/segments/hq/seg_00003.mp4,593674,12905
910,3,23,5,12905,4.116666666666667,0.5945807895940669,0,0,data/segments/hq/seg_00003.mp4,606579,12905
10702,3,23,5,12905,4.116666666666667,0.23783231583762676,1,910,data/segments/hq/seg_00003.mp4,606579,12905
911,3,23,6,289,4.116666666666667,0.5367939906797652,0,0,data/segments/lq/seg_00003.mp4,41127,289
912,3,23,7,289,4.116666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00003.mp4,41416,289
913,3,24,0,289,4.15,0.2053290899953866,0,0,data/segments/lq/seg_00003.mp4,41705,289
914,3,24,1,289,4.15,0.0,0,0,data/segments/lq/seg_00003.mp4,41994,289
915,3,24,2,289,4.15,0.2053290899953866,0,0,data/segments/lq/seg_00003.mp4,42283,289
916,3,24,3,289,4.15,0.3887390520572175,0,0,data/segments/lq/seg_00003.mp4,42572,289
917,3,24,4,12905,4.15,0.5367939906797652,0,0,data/segments/hq/seg_00003.mp4,619484,12905
918,3,24,5,12905,4.15,0.5945807895940669,0,0,data/segments/hq/seg_00003.mp4,632389,12905
10703,3,24,5,12905,4.15,0.23783231583762676,1,918,data/segments/hq/seg_00003.mp4,632389,12905
919,3,24,6,289,4.15,0.5367939906797652,0,0,data/segments/lq/seg_00003.mp4,42861,289
920,3,24,7,289,4.15,0.3887390520572175,0,0,data/segments/lq/seg_00003.mp4,43150,289
921,3,25,0,289,4.183333333333334,0.2053290899953866,0,0,data/segments/lq/seg_00003.mp4,43439,289
922,3,25,1,289,4.183333333333334,0.0,0,0,data/segments/lq/seg_00003.mp4,43728,289
923,3,25,2,289,4.183333333333334,0.2053290899953866,0,0,data/segments/lq/seg_00003.mp4,44017,289
924,3,25,3,289,4.183333333333334,0.3887390520572175,0,0,data/segments/lq/seg_00003.mp4,44306,289
925,3,25,4,12905,4.183333333333334,0.5367939906797652,0,0,data/segments/hq/seg_00003.mp4,645294,12905
926,3,25,5,12905,4.183333333333334,0.5945807895940669,0,0,data/segments/hq/seg_00003.mp4,658199,12905
10704,3,25,5,12905,4.183333333333334,0.23783231583762676,1,926,data/segments/hq/seg_00003.mp4,658199,12905
927,3,25,6,289,4.183333333333334,0.5367939906797652,0,0,data/segments/lq/seg_00003.mp4,44595,289
928,3,25,7,289,4.183333333333334,0.3887390520572175,0,0,data/segments/lq/seg_00003.mp4,44884,289
929,3,26,0,289,4.216666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00003.mp4,45173,289
930,3,26,1,289,4.216666666666667,0.0,0,0,data/segments/lq/seg_00003.mp4,45462,289
931,3,26,2,289,4.216666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00003.mp4,45751,289
932,3,26,3,289,4.216666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00003.mp4,46040,289
933,3,26,4,12905,4.216666666666667,0.5367939906797652,0,0,data/segments/hq/seg_00003.mp4,671104,12905
934,3,26,5,12905,4.216666666666667,0.5945807895940669,0,0,data/segments/hq/seg_00003.mp4,684009,12905
10705,3,26,5,12905,4.216666666666667,0.23783231583762676,1,934,data/segments/hq/seg_00003.mp4,684009,12905
935,3,26,6,289,4.216666666666667,0.5367939906797652,0,0,data/segments/lq/seg_00003.mp4,46329,289
936,3,26,7,289,4.216666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00003.mp4,46618,289
937,3,27,0,289,4.25,0.2053290899953866,0,0,data/segments/lq/seg_00003.mp4,46907,289
938,3,27,1,289,4.25,0.0,0,0,data/segments/lq/seg_00003.mp4,47196,289
939,3,27,2,289,4.25,0.2053290899953866,0,0,data/segments/lq/seg_00003.mp4,47485,289
940,3,27,3,289,4.25,0.3887390520572175,0,0,data/segments/lq/seg_00003.mp4,47774,289
941,3,27,4,12905,4.25,0.5367939906797652,0,0,data/segments/hq/seg_00003.mp4,696914,12905
942,3,27,5,12905,4.25,0.5945807895940669,0,0,data/segments/hq/seg_00003.mp4,709819,12905
10706,3,27,5,12905,4.25,0.23783231583762676,1,942,data/segments/hq/seg_00003.mp4,709819,12905
943,3,27,6,289,4.25,0.5367939906797652,0,0,data/segments/lq/seg_00003.mp4,48063,289
944,3,27,7,289,4.25,0.3887390520572175,0,0,data/segments/lq/seg_00003.mp4,48352,289
945,3,28,0,289,4.283333333333333,0.2053290899953866,0,0,data/segments/lq/seg_00003.mp4,48641,289
946,3,28,1,289,4.283333333333333,0.0,0,0,data/segments/lq/seg_00003.mp4,48930,289
947,3,28,2,289,4.283333333333333,0.2053290899953866,0,0,data/segments/lq/seg_00003.mp4,49219,289
948,3,28,3,289,4.283333333333333,0.3887390520572175,0,0,data/segments/lq/seg_00003.mp4,49508,289
949,3,28,4,12905,4.283333333333333,0.5367939906797652,0,0,data/segments/hq/seg_00003.mp4,722724,12905
950,3,28,5,12905,4.283333333333333,0.5945807895940669,0,0,data/segments/hq/seg_00003.mp4,735629,12905
10707,3,28,5,12905,4.283333333333333,0.23783231583762676,1,950,data/segments/hq/seg_00003.mp4,735629,12905
951,3,28,6,289,4.283333333333333,0.5367939906797652,0,0,data/segments/lq/seg_00003.mp4,49797,289
952,3,28,7,289,4.283333333333333,0.3887390520572175,0,0,data/segments/lq/seg_00003.mp4,50086,289
953,3,29,0,289,4.316666666666666,0.2053290899953866,0,0,data/segments/lq/seg_00003.mp4,50375,289
954,3,29,1,289,4.316666666666666,0.0,0,0,data/segments/lq/seg_00003.mp4,50664,289
955,3,29,2,289,4.316666666666666,0.2053290899953866,0,0,data/segments/lq/seg_00003.mp4,50953,289
956,3,29,3,289,4.316666666666666,0.3887390520572175,0,0,data/segments/lq/seg_00003.mp4,51242,289
957,3,29,4,12905,4.316666666666666,0.5367939906797652,0,0,data/segments/hq/seg_00003.mp4,748534,12905
958,3,29,5,12905,4.316666666666666,0.5945807895940669,0,0,data/segments/hq/seg_00003.mp4,761439,12905
10708,3,29,5,12905,4.316666666666666,0.23783231583762676,1,958,data/segments/hq/seg_00003.mp4,761439,12905
959,3,29,6,289,4.316666666666666,0.5367939906797652,0,0,data/segments/lq/seg_00003.mp4,51531,289
960,3,29,7,289,4.316666666666666,0.3887390520572175,0,0,data/segments/lq/seg_00003.mp4,51820,289
961,4,0,0,629,4.35,0.7223463141676387,0,0,data/segments/lq/seg_00004.mp4,0,629
10709,4,0,0,629,4.35,0.2889385256670555,1,961,data/segments/lq/seg_00004.mp4,0,629
962,4,0,1,629,4.35,0.6362611633326708,0,0,data/segments/lq/seg_00004.mp4,629,629
10710,4,0,1,629,4.35,0.2545044653330683,1,962,data/segments/lq/seg_00004.mp4,629,629
963,4,0,2,629,4.35,0.7223463141676387,0,0,data/segments/lq/seg_00004.mp4,1258,629
10711,4,0,2,629,4.35,0.2889385256670555,1,963,data/segments/lq/seg_00004.mp4,1258,629
964,4,0,3,629,4.35,0.8429809329613956,0,0,data/segments/lq/seg_00004.mp4,1887,629
10712,4,0,3,629,4.35,0.3371923731845583,1,964,data/segments/lq/seg_00004.mp4,1887,629
965,4,0,4,25696,4.35,0.9542851643070085,0,0,data/segments/hq/seg_00004.mp4,0,25696
10713,4,0,4,25696,4.35,0.3817140657228034,1,965,data/segments/hq/seg_00004.mp4,0,25696
966,4,0,5,25696,4.35,1.0,0,0,data/segments/hq/seg_00004.mp4,25696,25696
10714,4,0,5,25696,4.35,0.4,1,966,data/segments/hq/seg_00004.mp4,25696,25696
967,4,0,6,629,4.35,0.9542851643070085,0,0,data/segments/lq/seg_00004.mp4,2516,629
10715,4,0,6,629,4.35,0.3817140657228034,1,967,data/segments/lq/seg_00004.mp4,2516,629
968,4,0,7,629,4.35,0.8429809329613956,0,0,data/segments/lq/seg_00004.mp4,3145,629
10716,4,0,7,629,4.35,0.3371923731845583,1,968,data/segments/lq/seg_00004.mp4,3145,629
969,4,1,0,629,4.383333333333333,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,3774,629
970,4,1,1,629,4.383333333333333,0.0,0,0,data/segments/lq/seg_00004.mp4,4403,629
971,4,1,2,629,4.383333333333333,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,5032,629
972,4,1,3,629,4.383333333333333,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,5661,629
973,4,1,4,25696,4.383333333333333,0.5367939906797652,0,0,data/segments/hq/seg_00004.mp4,51392,25696
974,4,1,5,25696,4.383333333333333,0.5945807895940669,0,0,data/segments/hq/seg_00004.mp4,77088,25696
10717,4,1,5,25696,4.383333333333333,0.23783231583762676,1,974,data/segments/hq/seg_00004.mp4,77088,25696
975,4,1,6,629,4.383333333333333,0.5367939906797652,0,0,data/segments/lq/seg_00004.mp4,6290,629
976,4,1,7,629,4.383333333333333,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,6919,629
977,4,2,0,629,4.416666666666666,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,7548,629
978,4,2,1,629,4.416666666666666,0.0,0,0,data/segments/lq/seg_00004.mp4,8177,629
979,4,2,2,629,4.416666666666666,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,8806,629
980,4,2,3,629,4.416666666666666,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,9435,629
981,4,2,4,25696,4.416666666666666,0.5367939906797652,0,0,data/segments/hq/seg_00004.mp4,102784,25696
982,4,2,5,25696,4.416666666666666,0.5945807895940669,0,0,data/segments/hq/seg_00004.mp4,128480,25696
10718,4,2,5,25696,4.416666666666666,0.23783231583762676,1,982,data/segments/hq/seg_00004.mp4,128480,25696
983,4,2,6,629,4.416666666666666,0.5367939906797652,0,0,data/segments/lq/seg_00004.mp4,10064,629
984,4,2,7,629,4.416666666666666,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,10693,629
985,4,3,0,629,4.449999999999999,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,11322,629
986,4,3,1,629,4.449999999999999,0.0,0,0,data/segments/lq/seg_00004.mp4,11951,629
987,4,3,2,629,4.449999999999999,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,12580,629
988,4,3,3,629,4.449999999999999,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,13209,629
989,4,3,4,25696,4.449999999999999,0.5367939906797652,0,0,data/segments/hq/seg_00004.mp4,154176,25696
990,4,3,5,25696,4.449999999999999,0.5945807895940669,0,0,data/segments/hq/seg_00004.mp4,179872,25696
10719,4,3,5,25696,4.449999999999999,0.23783231583762676,1,990,data/segments/hq/seg_00004.mp4,179872,25696
991,4,3,6,629,4.449999999999999,0.5367939906797652,0,0,data/segments/lq/seg_00004.mp4,13838,629
992,4,3,7,629,4.449999999999999,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,14467,629
993,4,4,0,629,4.483333333333333,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,15096,629
994,4,4,1,629,4.483333333333333,0.0,0,0,data/segments/lq/seg_00004.mp4,15725,629
995,4,4,2,629,4.483333333333333,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,16354,629
996,4,4,3,629,4.483333333333333,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,16983,629
997,4,4,4,25696,4.483333333333333,0.5367939906797652,0,0,data/segments/hq/seg_00004.mp4,205568,25696
998,4,4,5,25696,4.483333333333333,0.5945807895940669,0,0,data/segments/hq/seg_00004.mp4,231264,25696
10720,4,4,5,25696,4.483333333333333,0.23783231583762676,1,998,data/segments/hq/seg_00004.mp4,231264,25696
999,4,4,6,629,4.483333333333333,0.5367939906797652,0,0,data/segments/lq/seg_00004.mp4,17612,629
1000,4,4,7,629,4.483333333333333,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,18241,629
1001,4,5,0,629,4.516666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,18870,629
1002,4,5,1,629,4.516666666666667,0.0,0,0,data/segments/lq/seg_00004.mp4,19499,629
1003,4,5,2,629,4.516666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,20128,629
1004,4,5,3,629,4.516666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,20757,629
1005,4,5,4,25696,4.516666666666667,0.5367939906797652,0,0,data/segments/hq/seg_00004.mp4,256960,25696
1006,4,5,5,25696,4.516666666666667,0.5945807895940669,0,0,data/segments/hq/seg_00004.mp4,282656,25696
10721,4,5,5,25696,4.516666666666667,0.23783231583762676,1,1006,data/segments/hq/seg_00004.mp4,282656,25696
1007,4,5,6,629,4.516666666666667,0.5367939906797652,0,0,data/segments/lq/seg_00004.mp4,21386,629
1008,4,5,7,629,4.516666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,22015,629
1009,4,6,0,629,4.55,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,22644,629
1010,4,6,1,629,4.55,0.0,0,0,data/segments/lq/seg_00004.mp4,23273,629
1011,4,6,2,629,4.55,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,23902,629
1012,4,6,3,629,4.55,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,24531,629
1013,4,6,4,25696,4.55,0.5367939906797652,0,0,data/segments/hq/seg_00004.mp4,308352,25696
1014,4,6,5,25696,4.55,0.5945807895940669,0,0,data/segments/hq/seg_00004.mp4,334048,25696
10722,4,6,5,25696,4.55,0.23783231583762676,1,1014,data/segments/hq/seg_00004.mp4,334048,25696
1015,4,6,6,629,4.55,0.5367939906797652,0,0,data/segments/lq/seg_00004.mp4,25160,629
1016,4,6,7,629,4.55,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,25789,629
1017,4,7,0,629,4.583333333333333,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,26418,629
1018,4,7,1,629,4.583333333333333,0.0,0,0,data/segments/lq/seg_00004.mp4,27047,629
1019,4,7,2,629,4.583333333333333,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,27676,629
1020,4,7,3,629,4.583333333333333,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,28305,629
1021,4,7,4,25696,4.583333333333333,0.5367939906797652,0,0,data/segments/hq/seg_00004.mp4,359744,25696
1022,4,7,5,25696,4.583333333333333,0.5945807895940669,0,0,data/segments/hq/seg_00004.mp4,385440,25696
10723,4,7,5,25696,4.583333333333333,0.23783231583762676,1,1022,data/segments/hq/seg_00004.mp4,385440,25696
1023,4,7,6,629,4.583333333333333,0.5367939906797652,0,0,data/segments/lq/seg_00004.mp4,28934,629
1024,4,7,7,629,4.583333333333333,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,29563,629
1025,4,8,0,629,4.616666666666666,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,30192,629
1026,4,8,1,629,4.616666666666666,0.0,0,0,data/segments/lq/seg_00004.mp4,30821,629
1027,4,8,2,629,4.616666666666666,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,31450,629
1028,4,8,3,629,4.616666666666666,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,32079,629
1029,4,8,4,25696,4.616666666666666,0.5367939906797652,0,0,data/segments/hq/seg_00004.mp4,411136,25696
1030,4,8,5,25696,4.616666666666666,0.5945807895940669,0,0,data/segments/hq/seg_00004.mp4,436832,25696
10724,4,8,5,25696,4.616666666666666,0.23783231583762676,1,1030,data/segments/hq/seg_00004.mp4,436832,25696
1031,4,8,6,629,4.616666666666666,0.5367939906797652,0,0,data/segments/lq/seg_00004.mp4,32708,629
1032,4,8,7,629,4.616666666666666,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,33337,629
1033,4,9,0,629,4.6499999999999995,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,33966,629
1034,4,9,1,629,4.6499999999999995,0.0,0,0,data/segments/lq/seg_00004.mp4,34595,629
1035,4,9,2,629,4.6499999999999995,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,35224,629
1036,4,9,3,629,4.6499999999999995,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,35853,629
1037,4,9,4,25696,4.6499999999999995,0.5367939906797652,0,0,data/segments/hq/seg_00004.mp4,462528,25696
1038,4,9,5,25696,4.6499999999999995,0.5945807895940669,0,0,data/segments/hq/seg_00004.mp4,488224,25696
10725,4,9,5,25696,4.6499999999999995,0.23783231583762676,1,1038,data/segments/hq/seg_00004.mp4,488224,25696
1039,4,9,6,629,4.6499999999999995,0.5367939906797652,0,0,data/segments/lq/seg_00004.mp4,36482,629
1040,4,9,7,629,4.6499999999999995,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,37111,629
1041,4,10,0,629,4.683333333333333,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,37740,629
1042,4,10,1,629,4.683333333333333,0.0,0,0,data/segments/lq/seg_00004.mp4,38369,629
1043,4,10,2,629,4.683333333333333,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,38998,629
1044,4,10,3,629,4.683333333333333,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,39627,629
1045,4,10,4,25696,4.683333333333333,0.5367939906797652,0,0,data/segments/hq/seg_00004.mp4,513920,25696
1046,4,10,5,25696,4.683333333333333,0.5945807895940669,0,0,data/segments/hq/seg_00004.mp4,539616,25696
10726,4,10,5,25696,4.683333333333333,0.23783231583762676,1,1046,data/segments/hq/seg_00004.mp4,539616,25696
1047,4,10,6,629,4.683333333333333,0.5367939906797652,0,0,data/segments/lq/seg_00004.mp4,40256,629
1048,4,10,7,629,4.683333333333333,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,40885,629
1049,4,11,0,629,4.716666666666666,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,41514,629
1050,4,11,1,629,4.716666666666666,0.0,0,0,data/segments/lq/seg_00004.mp4,42143,629
1051,4,11,2,629,4.716666666666666,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,42772,629
1052,4,11,3,628,4.716666666666666,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,43401,628
1053,4,11,4,25696,4.716666666666666,0.5367939906797652,0,0,data/segments/hq/seg_00004.mp4,565312,25696
1054,4,11,5,25696,4.716666666666666,0.5945807895940669,0,0,data/segments/hq/seg_00004.mp4,591008,25696
10727,4,11,5,25696,4.716666666666666,0.23783231583762676,1,1054,data/segments/hq/seg_00004.mp4,591008,25696
1055,4,11,6,628,4.716666666666666,0.5367939906797652,0,0,data/segments/lq/seg_00004.mp4,44029,628
1056,4,11,7,628,4.716666666666666,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,44657,628
1057,4,12,0,628,4.75,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,45285,628
1058,4,12,1,628,4.75,0.0,0,0,data/segments/lq/seg_00004.mp4,45913,628
1059,4,12,2,628,4.75,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,46541,628
1060,4,12,3,628,4.75,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,47169,628
1061,4,12,4,25696,4.75,0.5367939906797652,0,0,data/segments/hq/seg_00004.mp4,616704,25696
1062,4,12,5,25696,4.75,0.5945807895940669,0,0,data/segments/hq/seg_00004.mp4,642400,25696
10728,4,12,5,25696,4.75,0.23783231583762676,1,1062,data/segments/hq/seg_00004.mp4,642400,25696
1063,4,12,6,628,4.75,0.5367939906797652,0,0,data/segments/lq/seg_00004.mp4,47797,628
1064,4,12,7,628,4.75,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,48425,628
1065,4,13,0,628,4.783333333333333,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,49053,628
1066,4,13,1,628,4.783333333333333,0.0,0,0,data/segments/lq/seg_00004.mp4,49681,628
1067,4,13,2,628,4.783333333333333,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,50309,628
1068,4,13,3,628,4.783333333333333,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,50937,628
1069,4,13,4,25696,4.783333333333333,0.5367939906797652,0,0,data/segments/hq/seg_00004.mp4,668096,25696
1070,4,13,5,25696,4.783333333333333,0.5945807895940669,0,0,data/segments/hq/seg_00004.mp4,693792,25696
10729,4,13,5,25696,4.783333333333333,0.23783231583762676,1,1070,data/segments/hq/seg_00004.mp4,693792,25696
1071,4,13,6,628,4.783333333333333,0.5367939906797652,0,0,data/segments/lq/seg_00004.mp4,51565,628
1072,4,13,7,628,4.783333333333333,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,52193,628
1073,4,14,0,628,4.816666666666666,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,52821,628
1074,4,14,1,628,4.816666666666666,0.0,0,0,data/segments/lq/seg_00004.mp4,53449,628
1075,4,14,2,628,4.816666666666666,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,54077,628
1076,4,14,3,628,4.816666666666666,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,54705,628
1077,4,14,4,25696,4.816666666666666,0.5367939906797652,0,0,data/segments/hq/seg_00004.mp4,719488,25696
1078,4,14,5,25696,4.816666666666666,0.5945807895940669,0,0,data/segments/hq/seg_00004.mp4,745184,25696
10730,4,14,5,25696,4.816666666666666,0.23783231583762676,1,1078,data/segments/hq/seg_00004.mp4,745184,25696
1079,4,14,6,628,4.816666666666666,0.5367939906797652,0,0,data/segments/lq/seg_00004.mp4,55333,628
1080,4,14,7,628,4.816666666666666,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,55961,628
1081,4,15,0,628,4.85,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,56589,628
1082,4,15,1,628,4.85,0.0,0,0,data/segments/lq/seg_00004.mp4,57217,628
1083,4,15,2,628,4.85,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,57845,628
1084,4,15,3,628,4.85,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,58473,628
1085,4,15,4,25696,4.85,0.5367939906797652,0,0,data/segments/hq/seg_00004.mp4,770880,25696
1086,4,15,5,25696,4.85,0.5945807895940669,0,0,data/segments/hq/seg_00004.mp4,796576,25696
10731,4,15,5,25696,4.85,0.23783231583762676,1,1086,data/segments/hq/seg_00004.mp4,796576,25696
1087,4,15,6,628,4.85,0.5367939906797652,0,0,data/segments/lq/seg_00004.mp4,59101,628
1088,4,15,7,628,4.85,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,59729,628
1089,4,16,0,628,4.883333333333333,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,60357,628
1090,4,16,1,628,4.883333333333333,0.0,0,0,data/segments/lq/seg_00004.mp4,60985,628
1091,4,16,2,628,4.883333333333333,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,61613,628
1092,4,16,3,628,4.883333333333333,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,62241,628
1093,4,16,4,25696,4.883333333333333,0.5367939906797652,0,0,data/segments/hq/seg_00004.mp4,822272,25696
1094,4,16,5,25696,4.883333333333333,0.5945807895940669,0,0,data/segments/hq/seg_00004.mp4,847968,25696
10732,4,16,5,25696,4.883333333333333,0.23783231583762676,1,1094,data/segments/hq/seg_00004.mp4,847968,25696
1095,4,16,6,628,4.883333333333333,0.5367939906797652,0,0,data/segments/lq/seg_00004.mp4,62869,628
1096,4,16,7,628,4.883333333333333,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,63497,628
1097,4,17,0,628,4.916666666666666,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,64125,628
1098,4,17,1,628,4.916666666666666,0.0,0,0,data/segments/lq/seg_00004.mp4,64753,628
1099,4,17,2,628,4.916666666666666,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,65381,628
1100,4,17,3,628,4.916666666666666,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,66009,628
1101,4,17,4,25696,4.916666666666666,0.5367939906797652,0,0,data/segments/hq/seg_00004.mp4,873664,25696
1102,4,17,5,25696,4.916666666666666,0.5945807895940669,0,0,data/segments/hq/seg_00004.mp4,899360,25696
10733,4,17,5,25696,4.916666666666666,0.23783231583762676,1,1102,data/segments/hq/seg_00004.mp4,899360,25696
1103,4,17,6,628,4.916666666666666,0.5367939906797652,0,0,data/segments/lq/seg_00004.mp4,66637,628
1104,4,17,7,628,4.916666666666666,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,67265,628
1105,4,18,0,628,4.949999999999999,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,67893,628
1106,4,18,1,628,4.949999999999999,0.0,0,0,data/segments/lq/seg_00004.mp4,68521,628
1107,4,18,2,628,4.949999999999999,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,69149,628
1108,4,18,3,628,4.949999999999999,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,69777,628
1109,4,18,4,25696,4.949999999999999,0.5367939906797652,0,0,data/segments/hq/seg_00004.mp4,925056,25696
1110,4,18,5,25696,4.949999999999999,0.5945807895940669,0,0,data/segments/hq/seg_00004.mp4,950752,25696
10734,4,18,5,25696,4.949999999999999,0.23783231583762676,1,1110,data/segments/hq/seg_00004.mp4,950752,25696
1111,4,18,6,628,4.949999999999999,0.5367939906797652,0,0,data/segments/lq/seg_00004.mp4,70405,628
1112,4,18,7,628,4.949999999999999,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,71033,628
1113,4,19,0,628,4.9833333333333325,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,71661,628
1114,4,19,1,628,4.9833333333333325,0.0,0,0,data/segments/lq/seg_00004.mp4,72289,628
1115,4,19,2,628,4.9833333333333325,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,72917,628
1116,4,19,3,628,4.9833333333333325,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,73545,628
1117,4,19,4,25696,4.9833333333333325,0.5367939906797652,0,0,data/segments/hq/seg_00004.mp4,976448,25696
1118,4,19,5,25696,4.9833333333333325,0.5945807895940669,0,0,data/segments/hq/seg_00004.mp4,1002144,25696
10735,4,19,5,25696,4.9833333333333325,0.23783231583762676,1,1118,data/segments/hq/seg_00004.mp4,1002144,25696
1119,4,19,6,628,4.9833333333333325,0.5367939906797652,0,0,data/segments/lq/seg_00004.mp4,74173,628
1120,4,19,7,628,4.9833333333333325,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,74801,628
1121,4,20,0,628,5.016666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,75429,628
1122,4,20,1,628,5.016666666666667,0.0,0,0,data/segments/lq/seg_00004.mp4,76057,628
1123,4,20,2,628,5.016666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00004.mp4,76685,628
1124,4,20,3,628,5.016666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00004.mp4,77313,628
1125,4,20,4,25696,5.016666666666667,0.5367939906797652,0,0,data/segments/hq/seg_00004.mp4,1027840,25696
1126,4,20,5,25696,5.016666666666667,0.5945807895940669,0,0,data/segments/hq/seg_00004.mp4,1053536,25696
10736,4,20,5,25696,5.016666666666667,0.23783231583762676,1,1126,data/segments/hq/seg_00004.mp4,1053536,25696
1127,4,20,6,628,5.016666666666667,0.5367939906797652,0,0,data/segments/lq/seg_00004.mp4,77941,628
